Strain,Method,Glycolysis(Serine through glycolysis)_true,Glycolysis(Serine through glycolysis)_pred,Glycolysis(Serine through glycolysis)_abs_error,Glycolysis(Serine through glycolysis)_ratio,Glycolysis(Serine through glycolysis)_rel_error,ED pathway(PYR through ED) _true,ED pathway(PYR through ED) _pred,ED pathway(PYR through ED) _abs_error,ED pathway(PYR through ED) _ratio,ED pathway(PYR through ED) _rel_error,"PP pathway(PEP through PP pathway, upper bound)  _true","PP pathway(PEP through PP pathway, upper bound)  _pred","PP pathway(PEP through PP pathway, upper bound)  _abs_error","PP pathway(PEP through PP pathway, upper bound)  _ratio","PP pathway(PEP through PP pathway, upper bound)  _rel_error",Gluco-neogenesis(PEP from oxaloacetate)_true,Gluco-neogenesis(PEP from oxaloacetate)_pred,Gluco-neogenesis(PEP from oxaloacetate)_abs_error,Gluco-neogenesis(PEP from oxaloacetate)_ratio,Gluco-neogenesis(PEP from oxaloacetate)_rel_error,"Gluco-neogenesis(PYR from MAL, upper bound)_true","Gluco-neogenesis(PYR from MAL, upper bound)_pred","Gluco-neogenesis(PYR from MAL, upper bound)_abs_error","Gluco-neogenesis(PYR from MAL, upper bound)_ratio","Gluco-neogenesis(PYR from MAL, upper bound)_rel_error","Gluco-neogenesis(PYR from MAL, lower bound)_true","Gluco-neogenesis(PYR from MAL, lower bound)_pred","Gluco-neogenesis(PYR from MAL, lower bound)_abs_error","Gluco-neogenesis(PYR from MAL, lower bound)_ratio","Gluco-neogenesis(PYR from MAL, lower bound)_rel_error",TCA cycle(Oxaloacetate through TCA cycle)_true,TCA cycle(Oxaloacetate through TCA cycle)_pred,TCA cycle(Oxaloacetate through TCA cycle)_abs_error,TCA cycle(Oxaloacetate through TCA cycle)_ratio,TCA cycle(Oxaloacetate through TCA cycle)_rel_error,cumulative_ratio,cumulative_diff,mean_absolute_error,mean_relative_error,rmse,n_pathways
MarR,FluxGen,0.83,0.2351551714324896,0.5948448285675103,0.28331948365360193,0.716680516346398,0.04,0.0,0.04,0.0,1.0,0.2,0.1349200715655191,0.0650799284344809,0.6746003578275955,0.3253996421724045,0.03,0.0,0.03,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.3187158331239383,0.028715833123938328,1.099020114220477,0.099020114220477,0.2938485651002392,0.11694865573227567,0.11694865573227567,0.7344428961056113,0.2280351997360275,7
Mlc,FluxGen,0.78,0.24866897341665617,0.5313310265833439,0.3188063761752002,0.6811936238247998,0.05,0.0,0.05,0.0,1.0,0.19,0.018447726156814455,0.17155227384318555,0.09709329556218134,0.9029067044378187,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.31,0.2500669120071093,0.05993308799289071,0.8066674580874493,0.19333254191255067,0.17465244711783298,0.12754519834563147,0.12754519834563147,0.8253475528821669,0.213954206551389,7
ModE,FluxGen,0.8,0.24622086865968318,0.5537791313403169,0.307776085824604,0.6922239141753961,0.05,0.0,0.05,0.0,1.0,0.18,0.03832669671372106,0.14167330328627892,0.2129260928540059,0.787073907145994,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.32,0.29718669462349373,0.022813305376506277,0.9287084206984179,0.07129157930158211,0.20705865705386112,0.11975224857187174,0.11975224857187174,0.7929413429461389,0.21773611094766052,7
NagC,FluxGen,0.8,0.23064498273860085,0.5693550172613993,0.28830622842325104,0.7116937715767491,0.03,1.4328970888672607e-16,0.029999999999999857,4.776323629557536e-15,0.9999999999999952,0.2,0.176321629638869,0.023678370361131018,0.881608148194345,0.11839185180565509,0.04,0.0,0.04,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.26,0.20436189347977587,0.055638106520224134,0.7860072826145226,0.21399271738547743,0.39118433184642465,0.10266735630610775,0.10266735630610775,0.6088156681535754,0.21722976637680302,7
NarP,FluxGen,0.79,0.23158790082229286,0.5584120991777072,0.2931492415472061,0.7068507584527939,0.09,0.06098112673411951,0.029018873265880485,0.6775680748235502,0.32243192517644986,0.2,0.019914813998094753,0.18008518600190526,0.09957406999047376,0.9004259300095263,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.3,0.2872745811174504,0.012725418882549577,0.9575819370581681,0.042418062941831924,0.289696189059914,0.12289165390400607,0.12289165390400607,0.710303810940086,0.22292176014299336,7
NsrR,FluxGen,0.79,0.2147919027320833,0.5752080972679168,0.2718884844709915,0.7281115155290085,0.03,0.06909471358134611,0.03909471358134611,2.303157119378204,1.3031571193782039,0.21,0.08948883768005753,0.12051116231994247,0.4261373222859882,0.5738626777140118,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.3,0.3333333333333333,0.033333333333333326,1.1111111111111112,0.11111111111111109,0.5874705767494708,0.12259247235750555,0.12259247235750555,0.8166060605331907,0.22403022855581642,7
NtrC,FluxGen,0.78,0.23390741565664108,0.5460925843433589,0.2998813021238988,0.7001186978761011,0.05,0.0,0.05,0.0,1.0,0.22,0.14717722557825808,0.07282277442174193,0.6689873889920822,0.33101261100791785,0.03,0.0,0.03,0.0,1.0,0.06,0.0,0.06,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.34,0.3272651840041818,0.012734815995818216,0.9625446588358287,0.03745534116417122,0.27591619285025853,0.11309288210870275,0.11309288210870275,0.7240838071497414,0.21080879714895875,7
OgrK,FluxGen,0.74,0.20938182565821548,0.5306181743417845,0.28294841305164253,0.7170515869483575,0.11,0.08465755802188409,0.025342441978115915,0.7696141638353099,0.23038583616469013,0.2,0.07391136219054642,0.1260886378094536,0.3695568109527321,0.6304431890472679,0.02,0.0,0.02,0.0,1.0,0.06,0.0,0.06,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.29,0.3333333333333333,0.043333333333333335,1.1494252873563218,0.14942528735632185,0.36736352502800085,0.11934036963752677,0.11934036963752677,0.6753294142166625,0.20869458500389781,7
OmpR,FluxGen,0.8,0.24886086486209333,0.5511391351379067,0.31107608107761664,0.6889239189223834,0.06,0.0,0.06,0.0,1.0,0.2,0.007802630017184036,0.19219736998281597,0.03901315008592018,0.9609868499140798,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.33,0.28878646203818176,0.04121353796181826,0.8751104910247932,0.12488950897520684,0.17502853174118999,0.1335071490117916,0.1335071490117916,0.82497146825881,0.2233807547088927,7
OxyR,FluxGen,0.74,0.23378474146964967,0.5062152585303503,0.3159253263103374,0.6840746736896626,0.05,0.0,0.05,0.0,1.0,0.24,0.14726929017794163,0.09273070982205836,0.6136220424080902,0.38637795759190985,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.3,0.25584846601733047,0.04415153398266952,0.8528282200577683,0.14717177994223174,0.25462508411088514,0.10758535747643976,0.10758535747643976,0.7453749158891149,0.19679657026122724,7
PdhR,FluxGen,0.74,0.23553080164875942,0.5044691983512406,0.31828486709291814,0.6817151329070819,0.09,0.0,0.09,0.0,1.0,0.23,0.1309900612215003,0.0990099387784997,0.5695220053108709,0.4304779946891291,0.01,0.0,0.01,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.43,0.31920502217352487,0.11079497782647513,0.7423372608686625,0.2576627391313375,0.23287773332463593,0.12203915927945934,0.12203915927945934,0.767122266675364,0.20204938122492824,7
PerR,FluxGen,0.76,0.20460482888126116,0.5553951711187388,0.2692168801069226,0.7307831198930774,0.08,0.12570369385032049,0.045703693850320484,1.571296173129006,0.571296173129006,0.21,0.006340213093731749,0.20365978690626824,0.03019149092253214,0.9698085090774679,0.03,0.0,0.03,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.31,0.2653440666645209,0.044655933335479125,0.8559486021436157,0.14405139785638427,0.3895218780431538,0.13134494074440098,0.13134494074440098,0.773705599993705,0.22549123673765695,7
Pgi,FluxGen,0.03,0.23114589392683627,0.20114589392683627,7.704863130894543,6.704863130894543,0.11,0.0,0.11,0.0,1.0,0.82,0.1736780651142067,0.6463219348857933,0.21180251843195938,0.7881974815680406,0.12,0.0,0.12,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.33,0.3029068283492711,0.027093171650728942,0.917899479846276,0.08210052015372406,1.7669130258345558,0.15779442863762266,0.15779442863762266,1.9150322265232613,0.2633373051832512,7
PhoB,FluxGen,0.76,0.232217358032378,0.527782641967622,0.30554915530576054,0.6944508446942396,0.07,0.0,0.07,0.0,1.0,0.21,0.16365517232641744,0.046344827673582556,0.7793103444115116,0.22068965558848838,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.19319765692702792,0.09680234307297206,0.6661988169897515,0.3338011830102485,0.2501511881010034,0.11298997324488237,0.11298997324488237,0.7498488118989967,0.20566027946204135,7
PrpR,FluxGen,0.78,0.23560195388256708,0.5443980461174329,0.30205378702893215,0.6979462129710678,0.05,0.04415296957580557,0.005847030424194433,0.8830593915161113,0.11694060848388865,0.2,0.017053450284377207,0.1829465497156228,0.08526725142188603,0.9147327485781139,0.02,0.0,0.02,0.0,1.0,0.08,0.0,0.08,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.3,0.29087439428374073,0.009125605716259255,0.9695813142791359,0.030418685720864185,0.31999453489229507,0.12461674742478708,0.12461674742478708,0.680005465107705,0.21962830194730618,7
PspC,FluxGen,0.76,0.23869928944765764,0.5213007105523424,0.3140780124311285,0.6859219875688716,0.09,0.03640232324676866,0.053597676753231335,0.4044702582974296,0.5955297417025704,0.18,0.01822855904817232,0.16177144095182766,0.10126977248984621,0.8987302275101537,0.03,0.0,0.03,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.3,0.2847705690112818,0.015229430988718207,0.949235230037606,0.05076476996239403,0.25272189617943003,0.12027132274944566,0.12027132274944566,0.7472781038205699,0.20857649383091761,7
PurR,FluxGen,0.78,0.24882761451875773,0.5311723854812422,0.31900976220353555,0.6809902377964644,0.06,0.0,0.06,0.0,1.0,0.21,0.008053730966189367,0.20194626903381063,0.03835109983899698,0.961648900161003,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.25,0.3333333333333333,0.08333333333333331,1.3333333333333333,0.33333333333333326,0.24152774219655226,0.1366359982640552,0.1366359982640552,0.8537103530415429,0.21924247604583313,7
QseB,FluxGen,0.76,0.2340845190880638,0.5259154809119362,0.308005946168505,0.6919940538314949,0.06,0.0,0.06,0.0,1.0,0.19,0.1443161150899344,0.045683884910065614,0.7595585004733388,0.24044149952666113,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.0,0.0,0.0,,,0.25,0.27702941388267477,0.02702941388267477,1.108117655530699,0.10811765553069907,0.36261368369542385,0.09980411138638237,0.09980411138638237,0.6734255348148093,0.20142517207501653,7
RcsA,FluxGen,0.75,0.20847819175154456,0.5415218082484554,0.2779709223353927,0.7220290776646072,0.08,0.08644769943704951,0.006447699437049509,1.0805962429631188,0.08059624296311886,0.21,0.0744123952914154,0.1355876047085846,0.3543447394829305,0.6456552605170696,0.0,0.0,0.0,,,0.06,0.0,0.06,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.35,0.3333333333333333,0.016666666666666663,0.9523809523809524,0.04761904761904761,0.4442154761937324,0.11146053986582231,0.11146053986582231,0.5826499381273073,0.21245141224864186,7
RcsB,FluxGen,0.77,0.2425083267855415,0.5274916732144586,0.31494587894226167,0.6850541210577383,0.06,0.0,0.06,0.0,1.0,0.21,0.06402848165944361,0.14597151834055638,0.30489753171163625,0.6951024682883638,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.31,0.3333333333333333,0.023333333333333317,1.075268817204301,0.07526881720430102,0.2421588896940284,0.11954236069833547,0.11954236069833547,0.7793464866500576,0.2091819419690773,7
RpoD,FluxGen,0.77,0.23336154861798933,0.5366384513820107,0.303066946257129,0.6969330537428711,0.04,0.0,0.04,0.0,1.0,0.22,0.14898710731947343,0.07101289268052657,0.6772141241794246,0.32278587582057533,0.03,0.0,0.03,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.17127927971134055,0.11872072028865943,0.5906182059011743,0.40938179409882564,0.22441418233396115,0.11805315205017097,0.11805315205017097,0.7755858176660387,0.21048185122115695,7
RpoS,FluxGen,0.77,0.2428535420839883,0.5271464579160117,0.3153942104986861,0.6846057895013138,0.08,0.0,0.08,0.0,1.0,0.19,0.06117111617631643,0.12882888382368357,0.32195324303324435,0.6780467569667556,0.02,0.0,0.02,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.3,0.33333333333333337,0.03333333333333338,1.1111111111111114,0.11111111111111127,0.24977979494900598,0.11847266786757553,0.11847266786757553,0.7819662367970259,0.20818651682420494,7
Rsd,FluxGen,0.74,0.24885313438205128,0.49114686561794874,0.3362880194352044,0.6637119805647956,0.09,0.0,0.09,0.0,1.0,0.2,0.007843435846928011,0.192156564153072,0.039217179234640055,0.9607828207653599,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.33,0.3333333333333333,0.0033333333333332993,1.01010101010101,0.010101010101009998,0.19794374411012208,0.12237668044347916,0.12237668044347916,0.8049422587758809,0.203139818093197,7
RutR,FluxGen,0.8,0.13575764358359338,0.6642423564164066,0.1696970544794917,0.8303029455205082,0.03,0.19366633541411057,0.16366633541411058,6.455544513803686,5.455544513803686,0.18,0.011588645986026845,0.16841135401397314,0.06438136658903804,0.935618633410962,0.02,0.030286660624403005,0.010286660624403005,1.5143330312201502,0.5143330312201502,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.33,0.3333333333333333,0.0033333333333332993,1.01010101010101,0.010101010101009998,1.3162938537419109,0.15142000568603237,0.15142000568603237,1.392271447722331,0.26677542402987503,7
SdhC,FluxGen,0.77,0.20880578342196582,0.5611942165780341,0.2711763421064491,0.7288236578935509,0.05,0.10434008686161503,0.054340086861615025,2.0868017372323004,1.0868017372323004,0.24,0.06824998755314314,0.17175001244685684,0.28437494813809644,0.7156250518619035,0.03,0.0,0.03,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.0,0.0,0.0,,,0.03,0.2536900330134605,0.2236900330134605,8.456334433782017,7.4563344337820165,1.8497812435431438,0.15299633555713807,0.15299633555713807,1.9979308134616287,0.23881465957809803,7
SdiA,FluxGen,0.76,0.23847210730522478,0.5215278926947753,0.31377908855950626,0.6862209114404938,0.05,0.0,0.05,0.0,1.0,0.22,0.10703225426850366,0.11296774573149634,0.48651024667501663,0.5134897533249834,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.23930761342492474,0.05069238657507524,0.8251986669824991,0.17480133301750087,0.23221257174528884,0.11502686071447814,0.11502686071447814,0.7677874282547111,0.20421374393756656,7
SoxR,FluxGen,0.78,0.21903347345814533,0.5609665265418546,0.28081214545916067,0.7191878545408392,0.07,0.0904048395266379,0.020404839526637894,1.2914977075233984,0.2914977075233985,0.21,0.021756362268166483,0.1882436377318335,0.10360172508650707,0.8963982749134929,0.03,0.0,0.03,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.27,0.2576487488273697,0.012351251172630306,0.9542546252865545,0.04574537471344558,0.3757380290508029,0.12028089356756519,0.12028089356756519,0.7075470302415966,0.22427280006041886,7
SoxS,FluxGen,0.74,0.21588352630713661,0.5241164736928634,0.2917344950096441,0.708265504990356,0.08,0.0,0.08,0.0,1.0,0.23,0.18345237553980587,0.04654762446019414,0.7976190240861124,0.20238097591388757,0.02,0.0,0.02,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.26,0.25454689352203763,0.005453106477962377,0.9790265135462985,0.02097348645370145,0.29548286180600786,0.10373102923300284,0.10373102923300284,0.7045171381939921,0.20191741441539524,7
SspA,FluxGen,0.78,0.20438233283137316,0.5756176671686268,0.2620286318350938,0.7379713681649062,0.06,0.09761474766619668,0.037614747666196685,1.6269124611032781,0.6269124611032781,0.18,0.06083058005297758,0.1191694199470224,0.3379476669609866,0.6620523330390133,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.3,0.3333333333333333,0.033333333333333326,1.1111111111111112,0.11111111111111109,0.47685712443006706,0.12224788115931133,0.12224788115931133,0.7340067533454727,0.22404177855297583,7
TdcA,FluxGen,0.76,0.20799085207877907,0.5520091479212209,0.2736721737878672,0.7263278262121328,0.08,0.10789298118232717,0.027892981182327165,1.3486622647790896,0.34866226477908957,0.19,0.04565420597024731,0.1443457940297527,0.240285294580249,0.7597147054197511,0.02,0.0,0.02,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.31,0.261198348654147,0.048801651345853014,0.8425753182391839,0.15742468176081617,0.38645643591234136,0.12186422492559341,0.12186422492559341,0.7131613540245414,0.21748872785769577,7
TdcR,FluxGen,0.75,0.2488856411637304,0.5011143588362696,0.33184752155164055,0.6681524784483596,0.08,0.0,0.08,0.0,1.0,0.22,0.007600091451259075,0.2123999085487409,0.034545870232995796,0.9654541297670042,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.3333333333333333,0.043333333333333335,1.1494252873563218,0.14942528735632185,0.21654552559156542,0.1295496572454777,0.1295496572454777,0.826147413653098,0.20928691842307123,7
TorR,FluxGen,0.77,0.24874517357256565,0.5212548264274344,0.32304567996437095,0.676954320035629,0.09,0.0,0.09,0.0,1.0,0.17,0.01734590080535282,0.1526540991946472,0.10203471061972247,0.8979652893802776,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.33,0.33288103852572015,0.0028810385257201365,1.0087304197749094,0.008730419774909504,0.20483011576557184,0.12096999487825741,0.12096999487825741,0.7976642898844023,0.208983310494885,7
UspA,FluxGen,0.76,0.24972671021969345,0.5102732897803066,0.32858777660485977,0.6714122233951403,0.08,0.0,0.08,0.0,1.0,0.19,0.009275232650626864,0.18072476734937315,0.048817013950667704,0.9511829860493324,0.01,0.0,0.01,0.0,1.0,0.07,0.0,0.07,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.29,0.30406900001664755,0.01406900001664757,1.0485137931608537,0.04851379316085369,0.2037026548166259,0.12643815102090392,0.12643815102090392,0.8101584289436181,0.20875077709288048,7
UvrY,FluxGen,0.77,0.24881232792882843,0.5211876720711716,0.32313289341406287,0.6768671065859371,0.03,0.0,0.03,0.0,1.0,0.22,0.01634096067952855,0.20365903932047144,0.07427709399785705,0.9257229060021429,0.05,0.0,0.05,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.26,0.3333333333333333,0.0733333333333333,1.282051282051282,0.28205128205128194,0.2399230384947431,0.13402572067499663,0.13402572067499663,0.8406630420913375,0.21530422714770112,7
UxuR,FluxGen,0.75,0.23284043886592143,0.5171595611340786,0.3104539184878952,0.6895460815121047,0.09,0.0,0.09,0.0,1.0,0.19,0.15635181761785547,0.03364818238214454,0.8229043032518708,0.17709569674812914,0.03,0.0,0.03,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.32,0.2475116087198729,0.0724883912801271,0.7734737772496029,0.2265262227503972,0.27240457128419554,0.1104708763994786,0.1104708763994786,0.7275954287158044,0.20118959740233502,7
YbhD,FluxGen,0.78,0.22977525925504239,0.5502247407449576,0.2945836657115928,0.7054163342884072,0.06,0.0,0.06,0.0,1.0,0.19,0.18094531810085884,0.00905468189914116,0.9523437794782045,0.04765622052179557,0.03,0.0,0.03,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.16940914689951042,0.12059085310048956,0.5841694720672773,0.4158305279327226,0.2615852738938678,0.11426718224922693,0.11426718224922693,0.7384147261061322,0.21459976249609222,7
YdeO,FluxGen,0.81,0.23613080270483186,0.5738691972951682,0.29151950951213806,0.7084804904878619,0.02,0.04256471670363935,0.02256471670363935,2.1282358351819677,1.1282358351819675,0.22,0.01661950109180544,0.20338049890819457,0.07554318678093382,0.9244568132190663,0.03,0.0,0.03,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.2760526690553245,0.013947330944675485,0.951905755363188,0.04809424463681202,0.49245775526260394,0.1262516776930968,0.1262516776930968,0.8298953405036725,0.23092768732742247,7
YdjF,FluxGen,0.76,0.23258949121156697,0.5274105087884331,0.30603880422574603,0.6939611957742541,0.08,0.0,0.08,0.0,1.0,0.21,0.15872867625265824,0.05127132374734175,0.7558508392983726,0.2441491607016274,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.0,0.0,0.0,,,0.28,0.24508447012020235,0.03491552987979768,0.8753016790007225,0.12469832099927741,0.3228652204208069,0.10479962320222465,0.10479962320222465,0.6771347795791932,0.20333283328644958,7
YfhA,FluxGen,0.77,0.2507681800435799,0.5192318199564201,0.3256729610955583,0.6743270389044417,0.06,0.0,0.06,0.0,1.0,0.19,0.0,0.19,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.28,0.3260689026189818,0.04606890261898178,1.164531795067792,0.16453179506779206,0.2128863937376215,0.12932867465362885,0.12932867465362885,0.834122690567462,0.212106451253601,7
Zwf,FluxGen,0.93,0.2488376825185713,0.6811623174814287,0.26756740055760353,0.7324325994423965,0.05,0.0,0.05,0.0,1.0,0.13,0.007995590867260248,0.12200440913273976,0.06150454513277114,0.9384954548672289,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.33,0.3226478832149353,0.0073521167850647,0.9777208582270767,0.022279141772923332,0.18668468627392162,0.13150269191417618,0.13150269191417618,0.8133153137260783,0.2627386621791213,7
