Strain,Method,Glycolysis(Serine through glycolysis)_true,Glycolysis(Serine through glycolysis)_pred,Glycolysis(Serine through glycolysis)_abs_error,Glycolysis(Serine through glycolysis)_ratio,Glycolysis(Serine through glycolysis)_rel_error,ED pathway(PYR through ED) _true,ED pathway(PYR through ED) _pred,ED pathway(PYR through ED) _abs_error,ED pathway(PYR through ED) _ratio,ED pathway(PYR through ED) _rel_error,"PP pathway(PEP through PP pathway, upper bound)  _true","PP pathway(PEP through PP pathway, upper bound)  _pred","PP pathway(PEP through PP pathway, upper bound)  _abs_error","PP pathway(PEP through PP pathway, upper bound)  _ratio","PP pathway(PEP through PP pathway, upper bound)  _rel_error",Gluco-neogenesis(PEP from oxaloacetate)_true,Gluco-neogenesis(PEP from oxaloacetate)_pred,Gluco-neogenesis(PEP from oxaloacetate)_abs_error,Gluco-neogenesis(PEP from oxaloacetate)_ratio,Gluco-neogenesis(PEP from oxaloacetate)_rel_error,"Gluco-neogenesis(PYR from MAL, upper bound)_true","Gluco-neogenesis(PYR from MAL, upper bound)_pred","Gluco-neogenesis(PYR from MAL, upper bound)_abs_error","Gluco-neogenesis(PYR from MAL, upper bound)_ratio","Gluco-neogenesis(PYR from MAL, upper bound)_rel_error","Gluco-neogenesis(PYR from MAL, lower bound)_true","Gluco-neogenesis(PYR from MAL, lower bound)_pred","Gluco-neogenesis(PYR from MAL, lower bound)_abs_error","Gluco-neogenesis(PYR from MAL, lower bound)_ratio","Gluco-neogenesis(PYR from MAL, lower bound)_rel_error",TCA cycle(Oxaloacetate through TCA cycle)_true,TCA cycle(Oxaloacetate through TCA cycle)_pred,TCA cycle(Oxaloacetate through TCA cycle)_abs_error,TCA cycle(Oxaloacetate through TCA cycle)_ratio,TCA cycle(Oxaloacetate through TCA cycle)_rel_error,cumulative_ratio,cumulative_diff,mean_absolute_error,mean_relative_error,rmse,n_pathways
NagC,fba,0.8,0.24872389312591636,0.5512761068740837,0.31090486640739545,0.6890951335926045,0.03,7.590389791193801e-17,0.029999999999999923,2.5301299303979338e-15,0.9999999999999974,0.2,0.017666324670173223,0.18233367532982678,0.08833162335086611,0.9116683766491338,0.04,0.0,0.04,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.26,0.25257949324997153,0.007420506750028477,0.9714595894229674,0.028540410577032604,0.2741392158362463,0.1158614698505627,0.1158614698505627,0.7258607841637537,0.220293952672967,7
NarP,fba,0.79,0.23711855794782066,0.5528814420521794,0.3001500733516717,0.6998499266483282,0.09,0.0,0.09,0.0,1.0,0.2,0.11779178836478665,0.08220821163521336,0.5889589418239333,0.4110410581760668,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.3,0.2777379331015282,0.022262066898471766,0.9257931103384275,0.07420688966157256,0.25927173221629035,0.1181931029408378,0.1181931029408378,0.7407282677837096,0.21501882929128038,7
NsrR,fba,0.79,0.24575876453060172,0.5442412354693983,0.3110870437096224,0.6889129562903775,0.03,0.0,0.03,0.0,1.0,0.21,0.04232925758522861,0.16767074241477137,0.2015678932629934,0.7984321067370066,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.3,0.29575470890400524,0.004245291095994752,0.9858490296800175,0.014150970319982508,0.2140719952360905,0.11945103842573777,0.11945103842573777,0.7859280047639094,0.21663993258850614,7
NtrC,fba,0.78,0.0,0.78,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.22,0.48594352003839586,0.26594352003839583,2.2088341819927084,1.2088341819927084,0.03,0.0,0.03,0.0,1.0,0.06,0.0,0.06,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.34,0.283183552154633,0.056816447845367046,0.8328928004548029,0.16710719954519718,0.4345324260639302,0.18039428112625186,0.18039428112625186,0.9108487687911293,0.31390491385499386,7
OgrK,fba,0.74,0.0802807245961747,0.6597192754038252,0.10848746567050636,0.8915125343294936,0.11,0.17214011986652664,0.062140119866526636,1.5649101806047876,0.5649101806047876,0.2,0.3693597312245418,0.1693597312245418,1.846798656122709,0.8467986561227089,0.02,0.0,0.02,0.0,1.0,0.06,0.0,0.06,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.29,0.2639675392944996,0.02603246070550036,0.9102328941189642,0.08976710588103573,0.632918456645281,0.14675022674291346,0.14675022674291346,0.7704269252768609,0.26004156931625017,7
OmpR,fba,0.8,0.0,0.8,0.0,1.0,0.06,0.14213887526925215,0.08213887526925215,2.3689812544875357,1.368981254487536,0.2,0.3612251874483442,0.1612251874483442,1.8061259372417209,0.8061259372417209,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.33,0.29867809833669995,0.03132190166330007,0.9050851464748483,0.09491485352515171,0.7257417626005864,0.1663837091972709,0.1663837091972709,0.8957174350363442,0.31099412429499074,7
OxyR,fba,0.74,0.24839056565749884,0.49160943434250115,0.3356629265641876,0.6643370734358124,0.05,0.0,0.05,0.0,1.0,0.24,0.01879663170217051,0.2212033682978295,0.0783192987590438,0.9216807012409562,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.3,0.2559507002359064,0.04404929976409361,0.8531690007863546,0.14683099921364537,0.18102160372994086,0.12383744320063204,0.12383744320063204,0.8189783962700592,0.2059303304138722,7
PdhR,fba,0.74,0.22202151245171,0.51797848754829,0.3000290708806892,0.6999709291193108,0.09,0.03265303583722504,0.057346964162774954,0.3628115093025005,0.6371884906974995,0.23,0.007805120159807274,0.22219487984019273,0.03393530504264032,0.9660646949573597,0.01,0.0,0.01,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.43,0.23265021067181157,0.19734978932818842,0.5410470015623525,0.4589529984376475,0.17683184096974033,0.14926716012563518,0.14926716012563518,0.8231681590302596,0.22709591800966852,7
PerR,fba,0.76,0.20937305401781003,0.55062694598219,0.27549086054975,0.72450913945025,0.08,0.044637266969519966,0.035362733030480036,0.5579658371189996,0.44203416288100045,0.21,0.1286725179861066,0.08132748201389339,0.6127262761243172,0.3872737238756828,0.03,0.0,0.03,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.31,0.13082967399419818,0.17917032600580182,0.4220312064328973,0.5779687935671026,0.2668877400322806,0.13092678386176645,0.13092678386176645,0.7331122599677194,0.2220221100897077,7
Pgi,fba,0.03,0.24132219355913873,0.21132219355913873,8.044073118637957,7.044073118637958,0.11,0.0,0.11,0.0,1.0,0.82,0.10475964539892621,0.7152403546010737,0.12775566512064174,0.8722443348793583,0.12,0.0,0.12,0.0,1.0,0.0,0.038828321398371585,0.038828321398371585,,,0.0,0.038828321398371585,0.038828321398371585,,,0.33,0.0,0.33,0.0,1.0,1.6343657567517198,0.22345988442242223,0.22345988442242223,2.183263490703463,0.3150149908962942,7
PhoB,fba,0.76,0.21776409938407065,0.5422359006159294,0.28653170971588243,0.7134682902841176,0.07,0.0,0.07,0.0,1.0,0.21,0.16365517232641744,0.046344827673582556,0.7793103444115116,0.22068965558848838,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.1931976569270279,0.09680234307297209,0.6661988169897514,0.3338011830102486,0.24743441015959222,0.11505472448035488,0.11505472448035488,0.7525655898404079,0.21096320213767802,7
PrpR,fba,0.78,0.23664016603370194,0.5433598339662981,0.3033848282483358,0.6966151717516641,0.05,0.0,0.05,0.0,1.0,0.2,0.12166686522264177,0.07833313477735825,0.6083343261132088,0.3916656738867912,0.02,0.0,0.02,0.0,1.0,0.08,0.0,0.08,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.3,0.2338602934246273,0.06613970657537269,0.7795343114154244,0.22046568858457563,0.24160763796813844,0.12397609647414701,0.12397609647414701,0.7583923620318617,0.21245182645814328,7
PspC,fba,0.76,0.2483981497080198,0.5116018502919802,0.3268396706684471,0.6731603293315529,0.09,0.0,0.09,0.0,1.0,0.18,0.009267566471961116,0.17073243352803888,0.05148648039978398,0.948513519600216,0.03,0.0,0.03,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.3,0.2857208796086124,0.014279120391387568,0.9524029320287081,0.047597067971291894,0.19010415472813416,0.12523048631591524,0.12523048631591524,0.8098958452718659,0.2079457038884827,7
PurR,fba,0.78,0.2483005036512256,0.5316994963487744,0.3183339790400328,0.6816660209599672,0.06,0.0,0.06,0.0,1.0,0.21,0.021064219953003265,0.18893578004699674,0.10030580930001555,0.8996941906999845,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.25,0.28234320990353734,0.03234320990353734,1.1293728396141494,0.12937283961414936,0.22114466113631395,0.12756835518561552,0.12756835518561552,0.8158190073248716,0.21581975502930742,7
QseB,fba,0.76,0.24450104562121322,0.5154989543787868,0.3217119021331753,0.6782880978668248,0.06,0.012468838924990145,0.047531161075009855,0.2078139820831691,0.792186017916831,0.19,0.01836124099893483,0.17163875900106518,0.09663811052070964,0.9033618894792904,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.0,0.0,0.0,,,0.25,0.26154729466143145,0.011547294661431451,1.0461891786457258,0.046189178645725804,0.27872552889713,0.1123165955880419,0.1123165955880419,0.7366708639847787,0.20653314740675568,7
RcsA,fba,0.75,0.13861362280271092,0.611386377197289,0.1848181637369479,0.8151818362630521,0.08,0.0,0.08,0.0,1.0,0.21,0.44297227054155996,0.23297227054155997,2.109391764483619,1.1093917644836189,0.0,0.0,0.0,,,0.06,0.0,0.06,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.35,0.20444312971144715,0.14555687028855283,0.5841232277469919,0.4158767722530081,0.4797221926612598,0.164273645432486,0.164273645432486,0.8900750621666131,0.2562521591691373,7
RcsB,fba,0.77,0.2487513889375661,0.5212486110624339,0.32305375186696894,0.6769462481330311,0.06,0.0,0.06,0.0,1.0,0.21,0.008613752383750891,0.2013862476162491,0.04101786849405186,0.9589821315059481,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.31,0.282782140262247,0.02721785973775298,0.9122004524588614,0.08779954754113865,0.18232458183141173,0.12712181691663374,0.12712181691663374,0.8176754181685884,0.21354067767462737,7
RpoD,fba,0.77,0.22179692586387245,0.5482030741361276,0.2880479556673668,0.7119520443326331,0.04,0.0,0.04,0.0,1.0,0.22,0.1443897303596894,0.07561026964031059,0.6563169561804064,0.3436830438195936,0.03,0.0,0.03,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.17114934198555118,0.1188506580144488,0.5901701447777628,0.40982985522223725,0.219219293803648,0.12038057168441244,0.12038057168441244,0.7807807061963521,0.21493155132269054,7
RpoS,fba,0.77,0.24875059560928117,0.5212494043907189,0.323052721570495,0.676947278429505,0.08,0.0,0.08,0.0,1.0,0.19,0.008619812368498072,0.18138018763150193,0.0453674335184109,0.9546325664815891,0.02,0.0,0.02,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.3,0.282552579071746,0.017447420928253965,0.9418419302391534,0.05815806976084655,0.18718029790400847,0.1228681447072107,0.1228681447072107,0.8128197020959915,0.21135755978232232,7
Rsd,fba,0.74,0.24886571682662603,0.49113428317337393,0.33630502273868385,0.6636949772613161,0.09,0.0,0.09,0.0,1.0,0.2,0.015548685692056486,0.18445131430794354,0.07774342846028243,0.9222565715397176,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.33,0.2827788943261409,0.04722110567385912,0.8569057403822451,0.1430942596177549,0.18156488451160163,0.12754381473645382,0.12754381473645382,0.8184351154883984,0.2028951186764846,7
RutR,fba,0.8,0.22976627883266887,0.5702337211673312,0.2872078485408361,0.712792151459164,0.03,0.0,0.03,0.0,1.0,0.18,0.179580514194841,0.00041948580515899225,0.9976695233046723,0.002330476695327735,0.02,0.0,0.02,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.33,0.28278647919664257,0.047213520803357445,0.8569287248383107,0.14307127516168922,0.30597229952625987,0.10255238968226396,0.10255238968226396,0.6940277004737402,0.21725422543033093,7
SdhC,fba,0.77,0.2198776105441366,0.5501223894558634,0.28555533836900854,0.7144446616309915,0.05,6.62713273447319e-18,0.049999999999999996,1.325426546894638e-16,0.9999999999999999,0.24,0.1514110543832042,0.08858894561679578,0.6308793932633509,0.3691206067366491,0.03,0.0,0.03,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.0,0.0,0.0,,,0.03,0.17951665408578688,0.14951665408578688,5.98388846952623,4.98388846952623,1.1500538668597649,0.12831828416549232,0.12831828416549232,1.5112422896489786,0.21945968536877536,7
SdiA,fba,0.76,0.22352640632505472,0.5364735936749453,0.2941136925329667,0.7058863074670333,0.05,0.0,0.05,0.0,1.0,0.22,0.13612321486419296,0.08387678513580704,0.6187418857463316,0.38125811425366835,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.2306098655900808,0.05939013440991919,0.7952064330692441,0.20479356693075584,0.2440088587640775,0.11424864474581023,0.11424864474581023,0.7559911412359225,0.20804066218631975,7
SoxR,fba,0.78,0.22466024734396436,0.5553397526560356,0.28802595813328763,0.7119740418667123,0.07,0.0,0.07,0.0,1.0,0.21,0.13109039274105805,0.07890960725894194,0.6242399654336098,0.37576003456639023,0.03,0.0,0.03,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.27,0.23040650353485587,0.03959349646514415,0.8533574204994662,0.1466425795005339,0.2522319062951948,0.1148346937685888,0.1148346937685888,0.7477680937048052,0.21464143254678844,7
SoxS,fba,0.74,0.24856604453230627,0.49143395546769375,0.33590006017879226,0.6640999398212077,0.08,0.0,0.08,0.0,1.0,0.23,0.01820843897825476,0.21179156102174526,0.07916712599241199,0.9208328740075881,0.02,0.0,0.02,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.26,0.2691254343913061,0.009125434391306086,1.0350978245819464,0.035097824581946484,0.20716643010759297,0.12319299298296359,0.12319299298296359,0.8028615197729632,0.2052685597870962,7
SspA,fba,0.78,0.21203165328309168,0.5679683467169083,0.2718354529270406,0.7281645470729594,0.06,0.0,0.06,0.0,1.0,0.18,0.3369180353674832,0.15691803536748322,1.8717668631526847,0.8717668631526846,0.02,0.0,0.02,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.3,0.19310009233955747,0.10689990766044252,0.6436669744651916,0.35633302553480845,0.3981813272207025,0.14025518424926203,0.14025518424926203,0.8508949193943502,0.22851661488632663,7
TdcA,fba,0.76,0.22466576523234583,0.5353342347676542,0.29561284898992873,0.7043871510100713,0.08,0.0,0.08,0.0,1.0,0.19,0.13069984036161625,0.059300159638383754,0.6878938966400855,0.3121061033599145,0.02,0.0,0.02,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.31,0.2394930549807156,0.0705069450192844,0.7725582418732762,0.22744175812672385,0.2508664267861843,0.11787733420361748,0.11787733420361748,0.7491335732138156,0.2083508308953092,7
TdcR,fba,0.75,0.23217652865261126,0.5178234713473887,0.30956870487014837,0.6904312951298516,0.08,0.0,0.08,0.0,1.0,0.22,0.1601943868684752,0.0598056131315248,0.7281563039476145,0.27184369605238545,0.04,0.0,0.04,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.21198809179167585,0.07801190820832413,0.7309934199712961,0.2690065800287039,0.2526740612555799,0.11509157038389109,0.11509157038389109,0.7473259387444202,0.20223879685114876,7
TorR,fba,0.77,0.23631184436814903,0.533688155631851,0.3068984991794143,0.6931015008205857,0.09,4.936448435961556e-18,0.09,5.484942706623952e-17,1.0,0.17,0.12638852750067192,0.04361147249932809,0.7434619264745407,0.2565380735254593,0.03,0.0,0.03,0.0,1.0,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.33,0.2578763519130803,0.07212364808691973,0.7814434906456977,0.2185565093543022,0.26168627375709325,0.11706046803115698,0.11706046803115698,0.7383137262429068,0.20792403441389437,7
UspA,fba,0.76,0.21800493497735934,0.5419950650226406,0.2868485986544202,0.7131514013455797,0.08,0.0,0.08,0.0,1.0,0.19,0.16280159826063742,0.027198401739362582,0.8568505171612496,0.14314948283875042,0.01,0.0,0.01,0.0,1.0,0.07,0.0,0.07,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.29,0.2066210873145474,0.08337891268545258,0.712486507981198,0.28751349201880205,0.26516937482812397,0.11893891134963655,0.11893891134963655,0.734830625171876,0.21154210882627753,7
UvrY,fba,0.77,0.2221129967112962,0.5478870032887038,0.2884584372873977,0.7115415627126023,0.03,0.0,0.03,0.0,1.0,0.22,0.14245265776566488,0.07754734223433513,0.6475120807530221,0.35248791924697787,0.05,0.0,0.05,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.26,0.26302425399734675,0.0030242539973467375,1.0116317461436413,0.011631746143641297,0.2782288948834373,0.10977979993148368,0.10977979993148368,0.7250944611576031,0.21118810328118312,7
UxuR,fba,0.75,0.22235714325735,0.52764285674265,0.2964761910098,0.7035238089902,0.09,0.0,0.09,0.0,1.0,0.19,0.14152663821890915,0.04847336178109085,0.7448770432574165,0.25512295674258345,0.03,0.0,0.03,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.32,0.21527855376074778,0.10472144623925222,0.6727454805023368,0.3272545194976632,0.24487124496707904,0.11869109496614187,0.11869109496614187,0.755128755032921,0.20744129371819384,7
YbhD,fba,0.78,0.21422721598525304,0.565772784014747,0.27465027690417054,0.7253497230958295,0.06,0.014048349965780698,0.0459516500342193,0.23413916609634497,0.765860833903655,0.19,0.1570244903481546,0.0329755096518454,0.826444686042919,0.17355531395708104,0.03,0.0,0.03,0.0,1.0,0.02,0.0,0.02,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.17116717480092367,0.11883282519907631,0.5902316372445644,0.4097683627554356,0.27506653804114267,0.11764753841426971,0.11764753841426971,0.7249334619588572,0.22000617584002308,7
YdeO,fba,0.81,0.22469552342665838,0.5853044765733417,0.2774018807736523,0.7225981192263478,0.02,0.0,0.02,0.0,1.0,0.22,0.12969475076990983,0.09030524923009017,0.589521594408681,0.410478405591319,0.03,0.0,0.03,0.0,1.0,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.29,0.31077262996605237,0.02077262996605239,1.071629758503629,0.07162975850362895,0.27693617624085176,0.11234033653849777,0.11234033653849777,0.7435294690458993,0.22471183785048823,7
YdjF,fba,0.76,0.2343486307262019,0.5256513692737981,0.3083534614818446,0.6916465385181554,0.08,0.0,0.08,0.0,1.0,0.21,0.14323827341645207,0.06676172658354793,0.6820870162688194,0.3179129837311806,0.03,0.0,0.03,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.0,0.0,0.0,,,0.28,0.21421986482212518,0.06578013517787484,0.7650709457933041,0.23492905420669585,0.29258523725732805,0.11117046157646013,0.11117046157646013,0.7074147627426721,0.20441327757401345,7
YfhA,fba,0.77,0.208537492543208,0.561462507456792,0.2708279123937766,0.7291720876062234,0.06,0.06447460987378552,0.0044746098737855206,1.0745768312297588,0.07457683122975868,0.19,0.09985555083740638,0.09014444916259362,0.5255555307231915,0.4744444692768085,0.03,0.0,0.03,0.0,1.0,0.05,0.0,0.05,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.28,0.25165480263642037,0.028345197363579655,0.8987671522729298,0.10123284772707018,0.3956753466599509,0.11063239483667871,0.11063239483667871,0.6256323194056944,0.21636267216399102,7
Zwf,fba,0.93,9.451513343977035e-17,0.9299999999999999,1.0162917574168854e-16,0.9999999999999999,0.05,0.27798962283016,0.22798962283016,5.5597924566031995,4.5597924566031995,0.13,0.18977968156442582,0.05977968156442581,1.459843704341737,0.459843704341737,0.04,0.0,0.04,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.01,0.0,0.01,0.0,1.0,0.33,0.33333333333333337,0.003333333333333355,1.0101010101010102,0.010101010101010166,1.1471053101494209,0.1830146625325599,0.1830146625325599,1.289962453006564,0.3629765812117702,7
