reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,kcat_vivo,kcat_vitro,kcat_vitro_log10,kcat_vivo_log10,kcat_Density,absolute_error,square_error,error
PSD161,b4160,psd,ECDH1ME8569_4020,2.4926944614070883e-06,9.234745175676219,4.2855256,0.6320040937460966,0.9654249159836711,0.44332708517073444,0.3334208222375745,0.11116944470158027,-0.3334208222375745
PSERT,b0907,serC,ECDH1ME8569_0858,1.1960560686817822e-05,40.20448490297492,3.3684664,0.5274322196811656,1.604274502337475,0.4407025440887412,1.0768422826563093,1.1595893017164507,-1.0768422826563093
PSP_L,b4388,serB,ECDH1ME8569_4244,4.819018161138916e-07,974.0355960448258,4.9187055,0.6918508206171186,2.9885748284221116,0.026462284532397802,2.2967240078049933,5.274941168027831,-2.2967240078049933
PSSA160,b2585,pssA,ECDH1ME8569_2512,1.0241189817817453e-06,18.005369764522154,3.5792065,0.5537867554515847,1.2554020446210854,0.4816657605164679,0.7016152891695007,0.492264013996402,-0.7016152891695007
PSSA161,b2585,pssA,ECDH1ME8569_2512,1.0241189817817453e-06,21.043280180975483,2.7005266,0.4314484594088524,1.3231134376424671,0.41845907551962447,0.8916649782336148,0.7950664334083527,-0.8916649782336148
PTPATi,b3634,coaD,ECDH1ME8569_3519,5.199461676609857e-07,1.3023323566237626,4.137388,0.6167262504960825,0.11472183079762056,0.6306825901364049,0.502004419698462,0.2520084373967896,0.502004419698462
QULNS,b0750,nadA,ECDH1ME8569_0703,7.010162412704121e-07,1.8868418255287085,7.228364,0.8590400142833373,0.27573549466450187,0.39408083963821056,0.5833045196188354,0.3402441626077604,0.5833045196188354
RBFK,b0025,ribF,ECDH1ME8569_0022,6.134534430843466e-07,1.099207334717715,4.4998395,0.6531970236625805,0.04107961765652519,0.5971256761466404,0.6121174060060552,0.3746877187355819,0.6121174060060552
RBFSa,b1662,ribC,ECDH1ME8569_1607,1.841209230966637e-06,1.132215459358426,3.1011817,0.4915272125435462,0.05392908047987846,0.6037484787445841,0.4375981320636677,0.19149212518561118,0.4375981320636677
SDPDS,b2472,dapE,ECDH1ME8569_2397,3.457281280678015e-07,293.8195152628087,14.36727,1.1573742534110691,2.468080637912647,0.08031644795230777,1.310706384501578,1.7179512263731986,-1.310706384501578
SERAT,b3607,cysE,ECDH1ME8569_3492,1.4450855785721743e-06,47.81170197347199,2.3117564,0.3639420686284249,1.679534203736179,0.2976538085675968,1.315592135107754,1.7307826659573788,-1.315592135107754
SHCHD2,b3368,cysG,ECDH1ME8569_3248,1.495915530877304e-07,1.4068350104375136,16.094408,1.2066750066779404,0.14824316761378903,0.24849756140182896,1.0584318390641514,1.1202779579447217,1.0584318390641514
SHCHF,b3368,cysG,ECDH1ME8569_3248,1.495915530877304e-07,1.4068350104375136,14.36727,1.1573742534110691,0.14824316761378903,0.27822534672856647,1.0091310857972802,1.0183455483223975,1.0091310857972802
SHSL1,b3939,metB,ECDH1ME8569_3808,2.2937562855426852e-06,19.312300890539127,2.8818222000000002,0.45966718260535355,1.2858340192240083,0.43914994238177907,0.8261668366186548,0.682551641928475,-0.8261668366186548
THDPS,b0166,dapD,ECDH1ME8569_0159,1.3667523546062116e-05,8.407043604669695,2.7924066,0.44597865581343843,0.9246432999707876,0.3483000143723094,0.4786646441573492,0.22911984156628176,-0.4786646441573492
THRS,b0004,thrC,ECDH1ME8569_0004,1.0849900237415586e-05,14.688822382317747,1.8100813,0.2576980816915228,1.1669869793599168,0.18532149552091481,0.9092888976683939,0.826806299423003,-0.9092888976683939
TKT1,b2465,tktB,ECDH1ME8569_2390,1.6561013134250125e-06,196.79824058440911,7.5852556,0.8799702197699842,2.294021211433239,0.11716024230056041,1.4140509916632547,1.999540207023834,-1.4140509916632547
TKT2,b2465,tktB,ECDH1ME8569_2390,1.6561013134250125e-06,133.9564912903449,27.150543,1.433778519727646,2.1269637635826832,0.05449844827108323,0.6931852438550372,0.48050578229836743,-0.6931852438550372
TMDS,b2827,thyA,ECDH1ME8569_2734,7.176539239371992e-07,10.95045180810895,4.7964544,0.6809203199781987,1.0394320382373823,0.4405272873637441,0.3585117182591836,0.12853065212915224,-0.3585117182591836
TMPK,b0417,thiL,ECDH1ME8569_0402,3.84957701497387e-07,1.1580929042985357,2.7679634,0.44216034326914005,0.0637434006744643,0.5501976756104873,0.37841694259467573,0.1431993824427021,0.37841694259467573
TREHpp,b1197,treA,ECDH1ME8569_1136,3.5595664345497275e-07,1.0000000000000002,5.2773175,0.7224132234835513,9.64327466553287e-17,0.5072507780832928,0.7224132234835512,0.5218808654638952,0.7224132234835512
U23GAAT,b0179,lpxD,ECDH1ME8569_0172,2.2493851603928657e-06,5.721067990603754,13.561916,1.1323210501096048,0.7574771090606466,0.310674949355763,0.37484394104895824,0.14050798014111487,0.37484394104895824
UAAGDS,b0085,murE,ECDH1ME8569_0082,1.6360372420409827e-06,5.635372416297313,5.441722,0.7357363513081512,0.7509226218902882,0.36920046436663373,0.015186270582137062,0.00023062281419388155,-0.015186270582137062
UAGCVT,b3189,murA,ECDH1ME8569_3078,2.009004094973868e-06,4.774826503721261,3.253919,0.5124067378169208,0.6789575958474328,0.36130798665357905,0.16655085803051195,0.02773918831069975,-0.16655085803051195
UAGDP,b3730,glmU,ECDH1ME8569_3618,1.2564927020864003e-06,21.522828380964594,2.3407593,0.36935675754273534,1.332899342716074,0.35220187086179505,0.9635425851733387,0.9284143134425207,-0.9635425851733387
UAGPT3,b0090,murG,ECDH1ME8569_0087,5.06374857803102e-07,15.976339735138893,3.0761795,0.4880116736472844,1.203477287186091,0.44856132708628693,0.7154656135388067,0.511891044156461,-0.7154656135388067
UAMAGS,b0088,murD,ECDH1ME8569_0085,6.874691667264841e-07,12.031246593796874,15.64912,1.194489920803269,1.0803106282341692,0.3120811941327004,0.11417929256909987,0.013036910851580104,0.11417929256909987
UAMAS,b0091,murC,ECDH1ME8569_0088,1.1443420218049946e-06,7.627076310481079,15.64912,1.194489920803269,0.8823580916168575,0.30551979109627314,0.3121318291864116,0.09742627879125522,0.3121318291864116
UAPGR,b3972,murB,ECDH1ME8569_3836,5.766194698799266e-07,14.151900516593889,3.9114728,0.5923403145511144,1.1508147669588902,0.47591351815645383,0.5584744524077758,0.3118937139921651,-0.5584744524077758
UDCPDPS,b0174,ispU,ECDH1ME8569_0167,1.7898445806001922e-07,1.0838625175620689,7.624928,0.8822357471204195,0.03497419765364933,0.35240429883725566,0.8472615494667702,0.7178521332048323,0.8472615494667702
UGMDDS,b0086,murF,ECDH1ME8569_0083,7.378965847726051e-07,11.277377698026513,13.561916,1.1323210501096048,1.0522081259173675,0.3240350678501581,0.08011292419223737,0.006418080622631171,0.08011292419223737
UHGADA,b0096,lpxC,ECDH1ME8569_0093,4.2125929289100944e-07,26.208940095755676,5.441722,0.7357363513081512,1.4184494581891742,0.3929696865063062,0.682713106881023,0.4660971863071392,-0.682713106881023
UPPDC1,b3997,hemE,ECDH1ME8569_3857,1.1359625448865124e-06,1.0535749011582867,7.624928,0.8822357471204195,0.022665416074557337,0.3474699023071646,0.8595703310458622,0.7388611540142932,0.8595703310458622
